age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,3,19676,3,9,1,7,1,4,0,0,0,31,38,0
1,3,20066,2,8,2,7,1,4,0,0,0,29,38,0
10,3,15498,3,9,1,7,4,2,0,0,0,36,38,0
16,3,10543,4,5,2,4,1,4,1,0,0,39,38,0
25,3,6870,2,8,1,2,1,4,1,0,0,49,38,0
32,4,15674,2,8,0,11,0,4,1,0,0,39,38,0
19,3,8369,5,12,0,3,0,4,1,0,0,39,38,0
11,3,15051,3,10,1,9,4,4,0,0,38,39,38,0
39,6,3036,3,11,1,0,1,4,0,0,0,29,38,0
1,3,19503,4,6,2,11,3,4,0,0,0,17,38,0
48,3,14239,3,9,0,12,0,4,1,0,0,39,38,1
0,3,9083,4,5,2,7,3,4,1,0,0,29,38,0
10,3,8210,5,12,0,3,0,4,1,0,19,49,38,1
6,3,17440,5,12,2,0,3,2,0,0,0,29,38,0
22,3,27308,4,6,1,4,4,4,1,0,0,0,38,0
29,3,11852,2,8,0,13,0,4,1,0,0,44,38,0
15,3,3541,2,8,0,3,0,4,1,0,0,69,38,0
17,3,6069,5,12,2,0,4,1,0,0,0,39,29,0
9,3,1348,3,10,2,4,3,4,1,0,0,39,38,0
44,3,4633,4,5,1,0,1,4,0,0,0,35,38,0
14,5,10144,3,10,0,11,0,4,1,0,0,47,38,0
39,0,19206,2,8,1,9,1,4,1,0,0,39,38,0
6,3,8166,2,8,2,7,3,4,1,0,0,19,38,0
31,3,13768,3,9,0,13,0,4,1,0,0,44,38,0
56,3,2395,3,9,0,11,0,4,1,0,0,19,38,1
11,3,20846,3,10,2,13,3,2,1,0,0,39,0,0
24,3,442,3,10,2,2,1,4,1,0,0,41,38,0
11,3,5110,3,9,0,3,0,4,1,0,47,49,38,1
20,1,3202,3,10,0,3,0,4,1,0,0,44,38,0
3,3,12239,3,9,2,11,4,4,0,0,0,34,38,0
28,3,9514,3,10,2,11,1,4,0,109,0,47,38,1
17,3,12434,5,12,0,3,0,4,1,0,0,44,38,1
55,3,14685,3,10,0,0,0,4,1,0,0,44,1,1
37,0,4108,3,9,0,2,0,4,1,0,0,39,38,1
7,3,11496,5,12,2,3,3,4,0,0,0,39,38,0
6,3,25258,3,11,2,9,1,1,0,0,0,29,39,0
32,1,2130,3,9,1,0,4,2,0,0,0,39,38,0
28,3,11243,2,8,1,7,1,4,0,0,0,34,38,0
24,5,25803,2,8,0,4,0,4,1,0,0,35,25,0
34,0,24767,3,9,1,9,1,2,0,0,0,39,38,1
23,3,15928,3,9,2,3,1,4,0,0,13,39,38,0
12,6,11000,1,13,0,12,0,4,1,0,0,49,10,0
9,3,17494,4,4,0,2,0,4,1,42,0,34,25,0
42,3,15733,4,6,0,13,0,4,1,0,0,39,38,0
19,3,16463,3,9,1,7,1,4,0,0,0,39,38,0
31,1,7235,5,12,0,9,0,4,1,0,0,54,38,1
5,6,16702,3,9,2,9,1,4,0,0,0,15,38,0
35,3,20941,4,4,0,13,0,4,1,0,0,44,38,1
22,3,8631,2,8,2,7,1,4,0,0,0,46,38,0
8,3,5832,2,8,2,5,3,4,1,0,0,39,38,0
20,5,572,3,10,0,4,0,4,1,0,0,59,38,1
20,3,9855,3,9,0,2,0,4,1,0,0,39,38,1
16,5,14645,5,12,1,2,1,4,1,0,26,59,38,0
31,6,14291,5,12,0,3,0,4,1,0,0,37,38,1
12,3,19038,3,10,2,5,3,4,1,0,0,39,38,0
42,3,3261,2,8,1,2,1,4,0,0,0,39,38,0
31,3,4866,2,8,1,0,1,4,0,0,0,39,38,0
32,3,26582,4,1,2,6,2,4,0,0,0,39,25,0
6,6,3622,3,10,0,10,0,4,1,0,0,39,38,0
9,3,8986,3,9,1,11,1,4,1,0,0,44,38,0
17,3,10837,2,8,0,6,0,4,1,0,0,39,38,0
22,3,25770,2,8,0,5,0,4,1,0,0,39,38,1
33,5,11327,3,9,0,2,0,4,1,0,0,39,38,0
37,3,19284,2,8,0,13,0,4,1,97,0,59,38,1
20,3,6234,2,8,0,13,0,4,1,0,0,39,38,0
17,5,15299,3,9,2,4,1,4,1,0,0,34,38,0
6,3,25520,5,12,2,11,3,1,1,0,0,19,38,0
20,3,12462,3,9,1,13,1,4,1,0,41,69,38,0
18,3,23636,5,12,0,3,0,4,1,0,50,49,38,1
7,3,17096,5,12,2,0,3,4,0,0,0,39,38,0
6,0,27410,3,11,2,0,3,2,1,0,0,19,38,0
6,1,21781,5,12,2,9,3,2,0,0,0,31,38,0
10,3,12585,3,9,2,12,3,3,0,0,0,31,22,0
8,3,18860,2,8,2,7,4,4,0,0,0,49,38,0
28,3,6566,3,10,1,6,3,4,0,0,0,39,38,0
38,3,27195,3,9,1,2,1,4,1,0,0,39,38,0
29,3,9456,5,12,1,6,2,4,1,0,74,49,5,0
14,5,8295,2,8,0,2,0,4,1,0,0,49,38,0
16,1,13165,2,8,0,7,0,0,1,0,0,39,38,0
23,3,15840,3,9,0,2,0,4,1,0,0,49,38,0
6,3,23719,1,13,2,7,1,4,0,0,0,9,38,0
22,5,25021,2,8,1,2,1,4,1,0,34,49,38,0
15,3,21078,2,8,0,6,0,4,1,0,0,39,38,1
38,5,10269,3,9,0,9,0,4,1,0,0,49,38,0
29,0,23747,3,9,1,3,4,4,0,0,0,49,38,0
12,3,10528,3,11,2,3,3,0,1,0,0,24,38,0
32,4,5623,1,13,2,3,1,4,0,118,0,34,38,1
42,3,16052,2,8,0,2,0,4,1,0,0,49,38,0
13,3,1129,3,10,0,2,0,4,1,0,0,39,38,0
30,3,19849,2,8,1,2,1,4,1,0,0,39,38,0
41,3,14317,4,3,1,7,1,4,0,0,0,39,38,0
41,3,19752,4,1,0,7,0,4,1,0,0,39,4,0
3,4,27310,2,8,1,5,3,4,1,0,0,24,38,0
26,3,25081,3,9,1,7,1,4,0,0,0,29,38,0
2,3,23325,3,9,2,0,3,4,0,0,57,39,4,0
23,6,21041,1,13,0,10,0,4,1,0,0,39,38,1
6,1,21003,3,9,2,7,3,4,1,0,0,19,38,0
44,3,14063,4,7,0,2,5,2,0,0,0,39,38,0
37,3,9496,5,12,0,11,0,4,1,0,0,59,38,1
15,3,3954,1,13,0,11,0,4,1,0,0,59,38,1
8,5,2248,2,8,2,2,3,4,1,0,0,35,38,0
13,3,5352,2,8,0,2,0,4,1,0,0,41,38,0
2,3,1389,2,8,2,11,1,4,1,0,0,37,38,0
48,3,12955,3,10,0,7,0,4,1,0,0,34,38,0
8,3,22446,5,12,2,11,1,4,1,0,26,43,38,0
4,3,20949,2,8,2,7,1,4,1,0,0,34,38,0
6,5,14757,2,8,0,5,3,4,1,0,0,39,38,0
7,3,13589,3,9,2,7,1,4,0,0,0,39,38,0
13,3,5775,5,12,0,9,0,4,1,0,0,59,38,0
14,3,15846,1,13,2,9,1,4,0,41,0,44,38,0
41,3,4960,4,7,0,2,0,4,1,0,0,39,38,0
16,3,27355,0,15,0,9,0,4,1,111,0,49,38,1
15,6,265,5,12,0,2,0,4,1,0,0,51,38,1
12,3,11332,5,12,0,0,5,1,0,0,0,44,38,1
44,3,2083,2,8,1,7,2,4,0,0,0,95,38,0
26,4,3812,3,9,0,11,0,4,1,0,0,43,38,1
21,3,13694,3,10,0,3,0,4,1,0,0,39,38,0
0,3,2032,4,6,2,7,3,4,0,0,0,14,38,0
19,3,11795,3,9,0,3,5,4,0,0,0,39,38,1
28,0,13811,3,9,0,12,0,4,1,0,0,39,38,1
45,3,16378,1,13,0,3,0,4,1,0,0,54,38,0
29,6,3296,3,10,1,0,3,4,0,0,0,19,38,0
25,5,16346,3,14,2,9,1,4,1,0,0,37,38,0
14,3,403,3,9,1,7,1,4,1,0,0,49,38,0
25,5,941,3,11,0,0,0,4,1,0,0,39,38,0
34,3,19901,2,8,0,5,0,4,1,0,51,41,38,1
28,3,13823,3,9,0,2,0,4,1,0,0,39,38,0
56,0,9178,2,8,1,0,1,4,0,116,0,19,38,1
2,3,18038,2,8,1,12,4,4,0,0,0,54,38,0
12,3,491,5,12,0,3,0,4,1,0,0,39,38,0
22,3,3661,3,14,1,9,1,2,0,107,0,69,38,1
15,3,19765,3,11,0,3,0,4,1,0,0,44,38,1
29,3,6476,3,9,1,6,1,4,1,0,0,39,38,0
25,3,16021,3,14,0,12,0,4,1,0,0,64,38,1
7,3,8852,2,8,0,2,0,2,1,0,0,39,38,0
24,1,22022,5,12,0,9,0,4,1,0,0,44,38,1
11,3,17675,3,9,0,5,0,4,1,0,0,39,38,0
40,3,27381,2,8,0,13,0,4,1,0,0,39,38,0
12,3,26438,4,5,0,13,0,4,1,0,0,44,38,1
18,3,10472,2,8,2,2,4,4,0,1,0,39,38,0
22,3,5924,5,12,0,9,5,4,0,0,0,29,38,1
21,3,17048,2,8,0,2,0,4,1,0,0,39,38,0
23,3,10548,5,12,0,3,0,4,1,0,0,39,38,0
32,3,24053,2,8,1,11,1,4,0,0,0,39,38,0
15,3,13688,2,8,2,0,2,4,0,0,0,49,38,0
23,3,2547,3,9,1,7,4,4,0,0,0,29,38,0
12,3,18478,3,11,1,3,4,4,0,0,0,36,38,0
19,4,13050,3,9,1,0,4,4,0,0,0,24,38,0
30,3,2715,3,9,0,0,0,4,1,97,0,41,38,1
6,3,4872,3,9,1,0,3,4,0,0,0,39,38,0
24,5,18357,3,9,1,4,4,4,1,0,0,39,38,0
24,1,8511,1,13,2,9,3,4,0,100,0,49,38,1
1,3,3463,4,7,2,5,3,4,1,0,0,21,38,0
17,3,21042,3,11,1,2,4,2,0,96,0,39,38,0
21,5,72,2,8,0,3,0,4,1,0,0,49,38,0
17,3,9948,2,8,0,2,0,4,1,0,0,49,38,1
45,6,25037,2,8,0,13,0,4,1,0,0,39,38,0
49,5,4923,2,8,1,12,1,4,0,0,0,44,38,0
1,3,15130,2,8,2,10,1,4,1,0,0,39,32,0
24,3,12887,2,8,0,2,0,4,1,0,0,39,38,0
25,3,24527,3,9,2,7,3,4,1,0,0,29,38,0
28,3,5691,3,11,0,2,0,4,1,0,0,44,38,0
7,1,10490,5,12,2,9,1,4,0,0,0,59,38,0
22,3,20148,2,8,2,2,1,4,1,0,0,39,38,0
27,0,2264,5,12,0,9,0,4,1,0,50,39,38,1
12,3,8691,3,9,1,5,1,4,1,0,0,44,38,0
4,6,23878,2,8,2,2,3,4,1,0,0,11,38,0
31,3,14347,5,12,0,3,0,4,1,0,0,39,38,1
19,3,11850,5,12,0,3,0,4,1,81,0,39,38,1
6,3,23637,5,12,2,5,3,4,1,0,0,39,38,0
32,3,26413,5,12,0,3,0,4,1,111,0,49,38,1
12,3,1086,5,12,2,0,1,4,0,0,0,39,38,0
17,5,5645,3,9,0,2,0,4,1,0,0,39,38,0
12,1,20690,4,6,2,5,3,2,1,0,0,39,38,0
12,3,17733,4,6,1,2,1,4,1,0,0,51,38,0
20,6,246,3,11,2,0,1,4,0,0,0,39,38,0
25,3,27041,3,11,0,3,0,4,1,0,0,43,38,1
26,3,14292,5,12,0,9,0,4,1,0,0,39,38,1
46,3,14771,2,8,0,2,0,4,1,0,0,47,38,0
47,5,5843,3,9,0,3,0,4,1,0,17,34,38,0
21,3,2246,5,12,0,3,0,4,1,0,0,59,38,0
12,3,22138,2,8,1,13,3,4,1,0,0,29,38,0
13,3,26396,3,11,1,11,1,2,0,0,0,39,38,0
49,5,16095,2,8,1,11,1,4,1,0,0,39,38,0
8,3,2830,5,12,2,3,3,4,1,0,0,39,38,0
22,0,8544,2,8,0,0,0,4,1,0,0,39,38,1
5,1,6180,5,12,2,0,3,4,0,0,0,29,38,0
14,3,9065,3,9,2,0,1,4,0,0,0,39,38,0
12,3,23248,4,3,2,2,1,4,1,0,0,39,38,0
35,3,4428,3,10,0,9,0,4,1,0,0,39,38,0
34,5,8794,3,11,2,4,3,4,0,0,0,39,38,0
23,3,18183,2,8,0,6,0,2,1,0,0,39,13,0
47,5,1667,3,9,1,3,1,4,0,0,0,59,38,0
14,3,11879,2,8,1,7,1,4,0,0,0,27,38,0
57,1,17864,4,3,0,10,0,4,1,0,0,39,38,0
26,6,5719,3,9,2,7,1,2,0,0,0,29,38,0
63,4,11468,1,13,0,3,0,4,1,121,0,53,38,1
11,0,24570,5,12,2,3,1,4,1,0,0,49,38,1
60,1,13733,4,3,1,0,1,4,0,0,0,39,38,0
51,3,12979,2,8,1,8,4,2,0,0,0,23,38,0
34,6,14562,2,8,1,0,1,4,0,0,0,37,38,0
4,3,19197,2,8,2,0,3,4,0,0,0,39,25,0
26,3,1651,4,7,0,11,0,4,1,0,0,39,21,0
25,3,14565,2,8,1,7,1,4,1,0,0,39,38,0
31,3,5195,1,13,1,3,4,4,0,0,0,39,38,0
13,3,24484,4,6,1,11,1,4,1,0,0,39,38,0
15,3,23257,2,8,0,6,0,4,1,0,0,41,38,0
39,3,12029,2,8,2,11,3,4,1,0,0,39,38,0
33,3,14209,3,9,0,2,0,4,1,0,0,39,38,0
23,3,18765,2,8,2,13,3,2,1,0,36,39,38,0
6,0,27390,4,6,2,0,4,2,0,0,0,39,38,0
37,3,5386,3,9,1,12,2,2,0,69,0,39,38,0
17,3,3856,3,9,0,0,5,4,0,0,0,39,38,1
31,3,5169,0,15,0,9,0,4,1,0,0,59,38,1
39,1,19821,3,9,0,3,0,4,1,0,0,95,38,0
14,3,4568,2,8,0,5,0,4,1,0,0,41,38,0
25,3,4220,5,12,1,11,4,4,0,0,0,49,38,0
19,3,8152,2,8,2,0,1,1,0,0,0,34,37,0
35,3,5575,5,12,1,0,4,4,1,0,95,39,38,0
38,3,24585,4,5,0,2,0,4,1,0,0,39,38,0
8,3,10315,4,6,0,2,3,4,1,40,0,29,38,0
18,6,2081,2,8,2,7,2,4,1,0,0,39,38,0
34,3,206,3,10,0,13,0,4,1,0,0,95,38,1
2,3,3426,3,9,2,0,4,1,0,0,0,39,38,0
42,3,27815,4,6,1,13,4,4,0,0,0,39,38,0
2,3,24158,3,9,2,6,1,4,0,0,0,78,38,0
29,6,21357,1,13,2,9,1,4,0,0,0,39,38,0
29,5,1621,3,14,0,9,0,4,1,0,0,39,38,1
9,3,17311,3,9,2,5,1,4,1,0,0,24,38,0
38,3,5004,2,8,1,8,1,2,0,0,0,35,38,0
11,3,3886,2,8,2,3,3,4,0,0,0,39,38,0
44,0,4519,3,11,0,3,0,1,1,52,0,39,38,1
18,3,24488,3,11,0,9,2,4,1,0,0,39,38,1
35,1,8594,3,9,0,10,0,4,1,0,0,34,38,0
4,3,19412,3,9,2,11,3,4,1,0,0,7,38,0
16,1,403,3,10,0,2,0,4,1,0,0,39,38,0
21,4,2726,3,10,1,4,1,4,1,0,0,49,38,0
27,3,14041,2,8,1,11,4,4,0,0,0,59,38,0
12,3,20319,5,12,2,11,1,4,1,100,0,49,38,1
22,3,25557,2,8,1,5,4,4,1,0,0,39,38,0
15,3,16668,2,8,0,7,0,4,1,0,0,59,38,0
30,3,23383,2,8,1,12,4,2,0,0,0,54,38,0
11,3,16058,3,11,2,0,2,4,1,0,0,34,38,0
42,1,25607,3,9,0,2,0,4,1,0,0,54,38,1
21,3,4194,5,12,0,11,0,4,1,81,0,47,38,1
6,3,959,5,12,2,0,1,4,0,0,0,14,38,0
27,3,4643,5,12,0,2,0,4,1,0,0,39,38,1
48,3,4131,5,12,0,3,0,4,1,0,0,59,38,1
2,3,4608,3,9,2,11,3,4,0,0,0,13,38,0
41,3,10594,4,6,0,10,0,4,1,0,0,34,38,0
32,3,8616,1,13,1,11,4,3,0,0,0,19,28,0
27,1,15341,2,8,1,0,4,4,0,0,0,34,38,0
16,3,24143,3,9,0,2,0,4,1,0,0,39,38,1
21,5,3849,2,8,2,0,1,4,0,0,0,49,38,0
20,1,16713,2,8,0,10,0,4,1,0,0,53,38,1
13,3,14008,2,8,0,2,0,4,1,0,0,39,38,0
11,3,8292,1,13,0,11,0,4,1,0,0,39,38,0
10,3,1956,1,13,2,12,1,4,1,0,0,54,38,0
32,6,11008,5,12,0,9,5,4,0,0,0,39,38,1
11,3,17649,5,12,2,3,1,4,1,0,0,39,38,0
44,1,3349,4,6,0,3,0,4,1,0,0,39,38,1
24,6,12936,3,10,0,12,0,4,1,0,0,39,38,0
3,6,18294,3,9,2,13,3,4,1,0,0,29,38,0
23,3,25551,3,14,0,3,0,4,1,0,0,49,38,1
45,3,8787,2,8,0,6,0,4,1,0,0,39,38,0
14,3,27069,4,1,0,4,0,4,1,0,0,39,25,0
51,3,10114,2,8,1,7,1,4,0,0,0,47,38,0
1,3,17547,2,8,2,11,3,4,0,0,0,18,38,0
13,6,27714,5,12,0,10,0,2,1,0,0,39,38,0
21,3,1196,2,8,0,11,0,4,1,0,0,43,38,0
2,3,2809,2,8,2,7,3,4,1,0,0,36,38,0
5,3,7758,3,9,2,3,3,4,0,0,0,39,9,0
29,6,8574,2,8,0,7,0,2,1,0,0,39,38,0
40,3,8242,4,2,0,2,0,4,1,0,0,39,38,0
1,3,21338,2,8,0,5,0,4,1,0,0,39,4,0
50,3,12971,2,8,2,3,1,4,0,0,0,44,38,0
11,3,3346,3,9,2,11,2,4,0,0,0,39,38,0
13,3,26236,5,12,0,9,5,4,0,0,0,23,38,1
3,3,27541,2,8,2,13,1,4,1,0,0,39,38,0
15,3,4942,3,9,2,7,3,4,0,0,0,14,38,0
18,3,23299,3,9,0,13,0,1,1,0,0,39,38,0
21,3,13399,2,8,0,3,0,4,1,0,0,49,38,1
6,3,8427,3,10,2,0,4,4,0,0,0,39,38,0
47,5,22190,3,9,0,11,0,4,1,0,0,34,38,0
16,3,7847,5,12,2,11,1,4,1,100,0,39,38,1
7,3,19795,3,9,2,0,1,4,0,0,0,34,38,0
34,5,13622,5,12,0,3,5,4,0,0,0,24,38,0
10,3,14104,2,8,1,5,3,4,0,0,27,24,38,0
31,1,7685,1,13,0,3,0,4,1,0,0,39,38,1
10,1,6926,3,9,0,9,0,3,1,0,0,39,38,0
7,3,7064,5,12,2,11,1,4,0,0,0,59,38,0
14,5,14872,2,8,2,2,1,4,1,0,0,44,38,0
25,3,11748,3,9,1,0,4,4,0,0,2,39,38,0
34,3,5326,2,8,0,6,0,2,1,0,0,49,38,0
24,3,9470,3,9,0,0,0,4,1,52,0,39,38,1
9,3,10795,5,12,2,5,3,4,1,0,0,43,38,0
52,3,16684,4,3,1,11,1,4,0,0,0,39,38,0
46,3,7692,4,3,0,13,0,4,1,0,0,43,38,1
18,3,5146,3,9,0,11,0,4,1,0,0,47,38,1
18,3,8904,5,12,0,5,0,4,1,0,0,44,38,0
45,5,21598,2,8,0,3,0,4,1,0,0,59,6,0
9,3,2607,2,8,1,0,1,4,0,0,0,61,38,0
46,3,17386,2,8,0,2,0,4,1,0,0,39,38,1
6,3,6878,4,7,2,11,1,4,1,0,0,44,38,0
26,4,12511,2,8,2,9,4,4,0,0,0,34,38,0
27,3,24157,3,9,0,11,0,4,1,0,0,34,38,1
39,1,16753,2,8,0,2,0,4,1,0,0,39,38,1
37,5,19699,1,13,0,11,0,4,1,0,0,39,38,1
15,3,1477,5,12,2,3,1,4,1,0,0,49,38,0
25,3,9358,2,8,0,3,0,4,1,0,0,49,38,1
20,3,7794,2,8,0,11,0,4,1,0,0,39,38,1
7,3,19105,2,8,2,13,3,4,1,0,0,39,38,0
25,3,7703,2,8,0,6,0,4,1,0,0,39,38,0
4,3,6331,2,8,2,11,2,4,0,0,0,18,38,0
13,3,7017,3,9,2,3,1,4,0,0,0,39,38,0
26,0,16946,3,9,0,12,0,4,1,0,0,73,38,1
2,3,4069,3,9,2,6,3,4,0,0,0,34,38,0
9,3,11877,2,8,2,7,3,2,1,0,0,39,38,0
21,6,9255,5,12,2,3,1,4,0,0,0,44,38,0
37,3,21702,5,12,0,2,0,4,1,0,0,39,38,1
3,3,13709,2,8,0,5,0,4,1,0,0,39,38,0
5,6,17885,3,9,2,0,1,4,0,0,0,14,38,0
23,3,18357,2,8,0,4,0,4,1,121,0,73,38,1
6,3,17619,3,9,2,7,3,4,0,0,0,19,38,0
5,3,1239,3,9,2,7,3,4,1,0,0,19,38,0
1,5,2461,4,4,2,4,2,3,0,0,0,39,25,0
7,3,10949,1,13,2,9,1,1,1,0,0,19,9,0
13,3,10983,5,12,2,3,1,4,1,0,0,49,38,0
21,3,10142,5,12,2,9,1,4,1,0,0,40,38,1
10,3,4937,2,8,2,7,1,1,1,0,0,59,2,0
4,3,22427,3,9,2,11,1,4,0,0,0,54,38,0
26,3,9831,5,12,0,0,0,4,1,0,0,39,38,1
9,3,13154,2,8,2,12,1,4,1,0,0,39,38,0
21,0,13297,4,5,1,0,4,4,0,0,14,49,38,0
41,5,50,2,8,0,6,0,4,1,0,0,39,38,0
0,3,3876,4,6,2,11,1,4,0,0,0,35,38,0
19,0,18675,5,12,0,9,0,4,1,0,0,39,38,1
4,3,20885,3,9,2,5,1,4,1,0,0,47,38,0
34,3,11515,3,10,1,11,1,4,1,0,0,45,38,1
34,3,22425,4,2,0,4,0,4,1,0,0,69,25,0
26,3,22989,3,11,0,9,0,4,1,0,0,29,38,0
30,3,22182,2,8,0,13,0,4,1,0,0,64,38,1
51,5,1001,1,13,0,9,0,4,1,0,0,23,38,0
1,3,15607,4,6,2,5,3,4,1,0,0,22,38,0
17,3,21078,2,8,0,0,0,4,1,0,0,39,21,1
32,3,9737,2,8,0,11,0,4,1,79,0,39,38,0
48,5,27614,5,12,0,4,0,4,1,0,0,29,38,0
2,3,14401,2,8,2,7,4,2,1,0,0,39,38,0
42,5,10579,2,8,1,3,1,4,0,107,0,59,38,1
12,3,11160,5,12,0,0,0,4,1,0,0,39,38,0
16,3,17295,3,11,0,6,0,4,1,94,0,59,38,1
22,3,10830,3,10,1,3,4,4,0,0,92,39,38,1
47,3,12438,3,9,0,11,0,4,1,0,0,11,38,0
31,0,14342,2,8,1,4,2,4,1,0,0,39,38,0
20,0,6092,3,9,0,3,0,4,1,0,0,39,38,0
9,3,7951,2,8,1,0,4,4,0,0,0,39,6,0
14,3,22023,3,9,0,6,5,4,0,0,0,39,38,0
13,3,5161,3,10,1,12,3,4,0,0,0,39,38,0
37,4,6864,5,12,0,11,0,4,1,0,0,39,38,1
45,3,14923,2,8,2,10,1,4,1,0,0,39,38,0
42,3,18175,2,8,0,13,0,2,1,0,0,39,38,1
27,3,4909,3,9,0,2,0,4,1,0,0,64,38,0
23,3,25079,1,13,2,9,1,4,0,0,0,54,38,0
15,6,16759,5,12,0,9,0,4,1,0,0,44,38,1
11,3,21787,2,8,2,2,4,4,1,0,0,39,25,0
14,3,17152,3,9,1,11,1,4,1,27,0,51,38,0
21,3,21110,2,8,0,13,0,4,1,0,0,49,38,1
22,5,23700,2,8,0,3,0,4,1,0,0,39,38,1
30,3,5045,3,9,0,12,0,2,1,68,0,39,38,0
26,3,3369,5,12,0,3,0,4,1,0,0,46,38,1
10,3,25923,5,12,2,0,1,2,0,0,0,39,38,0
29,3,24092,4,2,0,2,0,4,1,0,0,54,38,0
39,5,2025,2,8,1,3,1,4,1,0,0,49,38,1
17,3,10812,3,10,0,9,5,4,0,0,0,35,38,1
10,3,10268,3,11,1,3,1,4,0,0,0,44,38,0
2,3,6968,2,8,2,0,3,4,0,0,0,14,38,0
41,3,24039,3,11,0,11,0,4,1,0,0,41,38,1
3,3,7386,3,9,2,4,1,4,0,0,0,39,38,0
6,3,3603,3,9,2,0,4,2,0,0,0,39,38,0
14,3,15533,2,8,2,3,4,2,0,0,0,44,38,0
31,3,17272,2,8,1,0,1,2,0,0,0,36,38,0
11,4,12589,5,12,0,5,0,4,1,111,0,64,38,1
17,6,1858,5,12,0,9,0,4,1,0,0,39,38,1
21,3,26929,4,4,0,2,0,4,1,0,0,39,38,1
8,1,2263,2,8,2,2,3,2,1,0,0,39,38,0
6,3,27008,5,12,2,3,1,4,1,0,0,59,38,0
31,3,10489,5,12,1,9,1,4,1,0,71,29,38,1
20,1,18045,2,8,0,10,0,4,1,0,0,47,38,1
19,3,14220,3,9,1,11,1,4,1,0,0,39,38,0
22,3,20527,2,8,0,7,0,4,1,0,0,44,32,0
53,3,17477,4,5,1,0,2,4,1,0,0,19,38,0
15,3,5717,2,8,1,6,1,4,0,0,0,39,38,0
25,3,27411,2,8,2,2,2,4,1,0,0,39,38,0
6,3,25455,5,12,2,9,1,4,0,0,0,7,38,0
23,3,6463,2,8,1,3,1,4,1,0,0,39,38,0
16,5,20382,3,11,0,9,0,4,1,0,0,39,38,0
12,3,17708,3,11,2,2,1,4,1,0,0,34,38,0
6,5,21995,2,8,2,2,4,4,1,0,0,39,38,0
20,3,21249,3,9,2,7,4,2,0,0,0,39,38,0
39,3,22881,2,8,0,0,5,4,0,0,0,36,38,1
47,3,1748,3,9,0,3,0,4,1,111,0,49,38,1
14,3,23194,3,9,1,12,3,2,0,0,0,39,38,0
21,3,22210,3,9,2,11,3,4,0,0,0,44,38,0
35,5,11916,4,3,0,13,0,4,1,0,0,39,38,0
6,3,9222,5,12,2,12,1,4,1,0,0,17,38,0
14,3,3124,5,12,0,9,0,1,1,0,0,46,38,1
18,3,5235,3,9,2,11,1,1,0,0,34,44,38,0
49,5,20355,4,2,0,13,0,4,1,0,0,49,4,0
19,3,11615,3,9,0,4,0,4,1,0,0,55,38,0
9,3,17766,2,8,2,5,1,4,1,0,0,39,38,0
28,4,5691,2,8,0,11,0,4,1,0,0,54,38,0
10,3,18536,4,1,1,8,1,4,0,0,0,39,25,0
24,3,1506,5,12,1,7,1,4,0,0,0,95,38,0
35,3,25565,3,9,0,11,0,4,1,0,0,47,38,1
31,3,9587,5,12,0,0,5,4,0,0,0,49,38,1
16,3,24150,5,12,0,9,0,4,1,0,0,39,38,1
5,3,14924,5,12,2,7,3,4,1,0,0,9,38,0
42,3,15506,4,7,0,6,0,2,1,0,0,39,38,1
35,1,20058,1,13,0,3,0,4,1,0,0,49,38,1
1,3,2084,2,8,2,11,3,4,0,0,0,24,38,0
23,3,1942,4,7,1,2,1,4,1,0,0,39,38,0
37,3,24386,2,8,2,7,3,2,0,0,0,39,38,0
0,3,6100,4,6,2,11,3,4,0,0,0,9,38,0
6,3,16745,2,8,2,11,1,4,1,0,0,69,38,0
36,3,17897,3,10,2,0,2,2,0,0,57,39,38,0
10,3,22222,4,5,2,5,3,2,1,0,0,39,38,0
10,1,16087,1,13,0,9,0,4,1,0,0,36,38,0
6,3,13370,3,10,2,0,3,4,0,0,0,39,38,0
15,3,10415,2,8,2,13,1,4,1,0,0,64,38,0
12,3,13317,3,10,2,5,1,4,1,0,0,39,38,0
9,3,8070,2,8,2,2,4,4,1,0,0,39,38,0
30,0,3966,5,12,1,12,4,4,0,0,0,49,38,0
12,3,26084,3,11,1,12,1,4,0,0,0,39,38,0
34,3,13201,0,15,0,9,0,4,1,0,0,59,38,1
43,3,8714,4,2,1,5,1,2,1,0,0,39,38,0
8,3,21455,5,12,0,0,0,4,1,0,0,54,38,1
33,3,536,4,3,2,6,1,4,1,0,0,49,38,0
43,3,7098,3,9,0,6,0,4,1,52,0,39,38,1
35,3,14603,3,9,1,11,1,4,0,0,0,48,38,0
18,3,7367,2,8,0,3,0,4,1,0,0,39,38,1
14,3,3274,5,12,2,9,1,4,1,0,0,49,38,1
26,3,4212,1,13,2,9,1,4,1,0,0,59,38,1
38,3,8485,2,8,1,2,1,4,0,0,0,19,38,0
5,3,6655,4,6,2,7,1,4,1,0,0,39,38,0
34,1,19267,3,11,2,0,1,4,1,0,0,37,4,0
44,3,18987,5,12,2,9,3,4,1,0,0,39,38,0
12,3,10950,3,9,1,7,4,2,0,0,0,39,38,0
30,5,12676,2,8,0,3,0,4,1,0,0,39,38,0
56,3,2101,3,9,1,11,1,4,0,39,0,19,38,0
3,3,11353,2,8,2,4,3,4,1,0,0,39,38,0
